claim_number,age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported
24924672,34,F,1,85,56441.6,1,0,Own,20101,1/20/2024,Saturday,Highway,0,0,1,Phone,0,5,Medium,5535.5142,silver,25486.96611,4061.311065,1000,1441.21,9.779270508,9,N
25007616,34,F,1,91,56406.4,0,1,Rent,20113,4/11/2023,Tuesday,Highway,0,0,0,Phone,0,2,Large,44130.43842,gray,17390.61134,5209.572696,1000,1861.43,11.9988526,6,Y
25028352,33,F,0,51,55945.6,1,0,Own,80103,3/13/2024,Wednesday,Parking Lot,0,1,53,Phone,1,3,Compact,17610.10231,black,23742.04391,3779.277017,1000,1570.86,8.449910144,5,Y
25111296,45,F,0,86,60913.6,1,1,Own,85079,11/24/2023,Friday,Parking Lot,0,0,62,Phone,0,8,Compact,31284.84542,other,31516.36918,3885.14916,2000,791.47,8.396468188,3,Y
25297920,37,F,1,83,57748.8,0,1,Rent,80016,7/17/2024,Wednesday,Local,4,0,77,Phone,1,6,Compact,23062.99847,white,14997.99451,3669.712775,500,1047.06,8.67630574,3,N
25546752,62,M,1,7,66017.6,1,0,Rent,15050,2/26/2024,Monday,Local,0,0,94,Phone,0,9,Medium,17859.09452,red,23060.41485,2216.744827,1000,1226.78,10.53901981,4,N
25650432,48,F,1,63,61964.8,0,0,Rent,50039,10/11/2023,Wednesday,Highway,0,0,19,Phone,1,1,Compact,26053.86343,silver,10685.32624,6342.291249,500,1280.9,8.838758134,6,N
25671168,45,M,1,64,60908.8,0,1,Own,20112,6/22/2023,Thursday,Parking Lot,0,0,21,Phone,1,6,Medium,34648.07601,blue,10960.75602,2790.18834,2000,1472.77,7.666177921,6,N
25837056,46,F,1,76,80833.6,0,1,Rent,50054,2/12/2024,Monday,Parking Lot,0,0,73,Phone,1,5,Large,6906.532255,black,12745.16368,4296.61233,500,1532.8,9.962441847,6,N
25982208,36,F,0,75,57344,0,1,Own,85025,5/25/2024,Saturday,Parking Lot,3,0,41,Phone,1,7,Medium,20008.3457,red,51446.02077,5196.603611,500,862.92,8.729629276,4,N
26023680,32,M,1,88,55444.8,1,1,Own,20129,12/14/2024,Saturday,Local,1,0,50,Phone,1,4,Compact,14978.99552,gray,29557.6197,2331.79155,2000,1486.04,8.291571587,4,Y
26085888,38,F,1,35,58203.2,1,0,Own,15021,11/10/2023,Friday,Local,0,0,100,Phone,0,8,Large,37420.29057,blue,86397.67734,4713.893503,1000,870.55,8.842442263,7,N
26106624,56,F,1,93,64376,1,0,Rent,15050,2/12/2024,Monday,Parking Lot,0,0,82,Phone,1,6,Compact,10114.42039,other,16729.9828,2977.158065,2000,1344.56,9.14221185,5,N
27039744,46,M,1,86,61225.6,1,1,Own,80030,11/2/2024,Saturday,Local,0,1,30,Phone,1,6,Large,15857.01303,other,29210.72233,4116.446388,1000,1168.8,10.11031807,1,N
27060480,36,M,1,54,80833.6,1,1,Own,20105,*,*,Local,0,0,80,Phone,1,5,Large,18925.20554,white,17865.00762,3173.067568,1000,1164.97,10.28876143,4,N
27392256,52,M,0,61,63224,1,1,Own,20153,9/8/2024,Sunday,Local,0,0,64,Phone,0,3,Large,22776.36869,black,22851.21668,6593.308297,1000,796.35,10.70599929,7,N
27765504,31,F,1,76,80833.6,1,1,Own,85017,8/31/2024,Saturday,Local,0,0,49,Phone,1,7,Medium,12191.15147,black,22113.15778,4517.233987,500,1251.16,9.344463166,8,N
27827712,59,F,1,82,65220.8,1,1,Rent,85015,6/14/2023,Wednesday,Parking Lot,1,0,43,Phone,1,8,Compact,13261.10489,white,29226.48324,6364.884465,2000,1526.11,9.614062606,4,N
27869184,46,F,1,95,61268.8,0,0,Rent,85074,1/9/2024,Tuesday,Local,0,0,35,Phone,1,4,Compact,9260.143939,white,18145.26994,3826.75094,1000,1028.44,7.624294431,3,N
28346112,46,F,0,91,61267.2,0,1,Own,15021,8/13/2023,Sunday,Parking Lot,0,0,61,Phone,1,5,Large,33332.70991,black,26812.85188,4094.202447,2000,1009.37,7.992894432,4,N
28387584,36,M,0,65,57356.8,1,1,Rent,85032,11/20/2023,Monday,Parking Lot,0,0,47,Phone,1,6,Medium,23018.4486,silver,15177.19353,6699.86916,500,1093.07,8.966243045,2,N
28408320,47,M,1,59,61611.2,1,0,Own,85016,1/23/2023,Monday,Parking Lot,0,0,35,Phone,1,5,Large,9579.034619,black,25656.91377,6561.377569,1000,1325.44,9.255703949,4,N
28532736,47,F,1,79,61588.8,1,1,Own,15004,2/21/2023,Tuesday,Local,0,0,51,Phone,0,12,Large,26726.72471,red,18068.6802,4239.357993,2000,1017.18,7.833109594,1,N
29009664,49,M,1,82,21312.8,1,1,Own,20146,4/6/2023,Thursday,Highway,2,0,2,Phone,1,4,Large,29722.52219,red,22321.9391,4997.802377,1000,1526.61,9.58068656,4,Y
29175552,49,M,1,84,62257.6,0,0,Own,80025,1/7/2024,Sunday,Local,0,0,79,Phone,0,5,Compact,27177.50111,other,16348.97264,5229.938915,1000,1496.44,9.122313765,5,N
29341440,32,F,1,94,55440,1,0,Own,50034,5/25/2024,Saturday,Local,0,1,9,Phone,0,4,Large,30813.36151,red,36693.72552,8958.410015,2000,1421.59,8.969882285,4,N
29424384,52,F,1,45,21312.8,1,1,Own,85017,12/24/2023,Sunday,Local,0,0,5,Phone,0,5,Compact,15801.48714,red,28407.7968,4231.124069,500,1433.24,9.516380731,3,Y
29569536,34,M,1,61,99016,0,0,Own,50036,2/20/2023,Monday,Local,0,0,98,Phone,0,7,Medium,18981.99702,silver,50188.23601,7100.97818,500,1135.43,7.916400706,3,N
29776896,24,M,1,94,50865.6,1,0,Rent,50058,7/28/2024,Sunday,Local,1,1,100,Phone,1,3,Large,39000.17283,other,47946.70851,4209.201879,2000,1118.76,10.87186281,8,N
30295296,38,M,1,82,58196.8,0,0,Own,80035,6/5/2023,Monday,Highway,1,0,29,Phone,1,2,Large,35003.14272,silver,16343.13924,7118.643428,1000,1588.22,10.1963285,3,N
30606336,40,F,0,58,59036.8,1,1,Own,85029,5/13/2023,Saturday,Local,0,0,100,Phone,0,4,Medium,39747.37901,gray,13804.73081,4179.408074,500,1537.07,11.50480426,8,Y
30751488,37,F,1,82,57763.2,1,1,Own,15009,1/21/2023,Saturday,Local,2,0,1,Phone,1,7,Compact,12924.18126,black,28495.64636,5895.060232,2000,1558.86,8.72931679,4,N
30792960,50,M,1,17,62596.8,1,1,Own,15012,4/3/2024,Wednesday,Parking Lot,0,0,44,Phone,1,5,Large,32062.98902,blue,31728.65311,9741.253857,1000,973.5,8.811832931,3,N
31186944,37,F,1,84,57785.6,1,1,Own,15001,1/25/2024,Thursday,Local,0,0,2,Phone,0,4,Medium,24625.41087,red,43428.78984,6812.278667,2000,1153.54,7.647213182,5,N
31290624,46,F,0,80,99016,1,0,Own,50008,12/18/2023,Monday,Local,0,0,50,Phone,0,5,Compact,20069.5488,other,22344.62395,3254.232783,1000,1677.26,8.758863579,5,N
31394304,46,F,1,74,61257.6,0,1,Own,50009,2/20/2024,Tuesday,Local,0,0,97,Phone,0,5,Medium,21949.73979,black,11331.36292,3349.885829,500,989.24,6.891588763,6,N
31435776,41,M,0,94,59398.4,1,0,Own,85013,5/10/2023,Wednesday,Parking Lot,3,*,25,Phone,1,10,Medium,19794.49977,black,14192.78995,2931.701027,500,1233.85,9.02640923,6,N
31539456,42,F,1,56,59806.4,1,1,Rent,50011,7/5/2024,Friday,Highway,0,0,93,Phone,1,6,Large,31065.71365,silver,27896.68974,10615.79245,1000,1435.09,8.895200635,1,N
31622400,36,M,0,83,57372.8,1,0,Rent,15001,12/3/2023,Sunday,Local,0,0,6,Phone,1,2,Large,4801.586465,silver,28537.82784,1759.307271,500,1733.56,9.506527746,1,N
31643136,36,F,1,88,57331.2,1,0,Own,85078,3/31/2023,Friday,Parking Lot,0,0,48,Phone,0,4,Medium,11514.58801,silver,33159.26614,5563.078156,500,1533.07,9.351388182,4,N
31912704,31,F,1,69,54969.6,1,1,Rent,85025,5/19/2024,Sunday,Highway,0,0,68,Phone,1,3,Medium,18450.20513,silver,35193.22761,4485.747876,1000,1358.03,9.205023384,3,Y
31933440,36,M,1,51,87347.2,1,1,Own,15010,9/17/2023,Sunday,Local,0,0,51,Phone,0,4,Large,16041.39282,blue,11406.54702,4168.514175,1000,1008.79,9.85814333,4,N
32057856,49,M,1,71,92268.8,1,1,Rent,85020,7/8/2023,Saturday,Local,0,0,53,Phone,1,2,Compact,17161.59931,white,19203.75685,3160.49478,1000,1141.1,9.851576676,4,N
32120064,50,M,1,78,142587.2,1,1,Rent,15033,11/14/2024,Thursday,Highway,0,0,3,Phone,1,6,Compact,40803.46741,black,25346.22732,3316.314729,1000,1397,9.356110163,3,N
32140800,34,M,0,60,87347.2,1,1,Rent,15025,4/7/2024,Sunday,Highway,0,0,16,Phone,1,6,Large,21041.9807,other,23428.43261,4232.485332,1000,1664.66,7.949195861,5,N
32306688,54,F,1,43,63838.4,1,1,Own,50039,10/30/2023,Monday,Local,0,1,39,Phone,0,4,Large,20830.70884,other,29391.36647,8506.780232,500,1063.67,7.074484569,7,N
32451840,47,F,1,90,92268.8,1,1,Own,85077,1/23/2023,Monday,Local,0,0,12,Phone,0,4,Large,9946.42064,blue,11089.26866,5272.923584,500,1339.39,8.632953707,2,N
32804352,30,M,0,90,92268.8,1,1,Rent,80038,11/19/2023,Sunday,Highway,3,0,6,Phone,1,5,Medium,29511.37485,silver,36654.69837,3178.30613,1000,830.31,8.530392974,2,N
33322752,61,M,1,70,65771.2,1,1,Own,85018,6/2/2023,Friday,Local,1,0,72,Phone,0,2,Compact,7767.838805,white,34691.73405,4105.492242,1000,1230.76,8.51203989,3,Y
33426432,46,M,1,64,87347.2,1,1,Rent,15009,5/4/2024,Saturday,Local,0,1,51,Phone,0,2,Medium,24089.74383,silver,29585.39788,5170.921934,500,1255.02,8.665386848,2,N
33675264,73,M,1,78,142587.2,0,1,Own,15031,10/6/2023,Friday,Parking Lot,0,1,5,Phone,0,4,Large,44784.42636,white,19511.0824,2532.794032,2000,836.11,9.26353936,7,N
34027776,53,M,1,61,63516.8,0,0,Own,15012,8/9/2024,Friday,Local,5,0,39,Phone,0,5,Large,13034.8971,white,17700.98346,3556.291353,2000,1124.69,8.801389885,5,N
34152192,40,F,0,89,59043.2,1,1,Rent,85038,2/1/2023,Wednesday,Highway,0,0,50,Phone,0,5,Medium,28153.44018,red,11264.03307,7783.530246,2000,1609.11,9.62286334,6,N
34214400,40,M,1,82,58995.2,1,0,Rent,85021,4/26/2023,Wednesday,Parking Lot,0,0,32,Phone,1,3,Compact,17763.13976,gray,29813.74414,4945.9018,500,1295.87,8.625569205,4,Y
34255872,49,F,0,53,62260.8,1,0,Own,50005,12/2/2024,Monday,Local,2,0,20,Phone,1,1,Medium,9321.378452,black,17379.23024,4868.287479,500,1161.03,9.309938174,4,N
34297344,42,M,1,81,79776,1,1,Own,85051,9/18/2023,Monday,Highway,1,0,98,Phone,0,5,Compact,34693.07087,red,12317.52272,5686.488432,2000,1441.06,8.490658873,11,N
34338816,36,F,0,10,57323.2,1,0,Rent,20115,6/6/2024,Thursday,Parking Lot,0,1,74,Phone,1,9,Medium,16984.63015,blue,21138.02513,7024.657362,1000,1097.99,9.950917546,6,N
34608384,42,M,1,76,142587.2,1,0,Rent,15001,3/13/2023,Monday,Highway,0,1,99,Phone,1,2,Medium,9774.418315,black,27165.73747,6061.562318,500,1616.26,9.189817459,5,N
34753536,38,F,1,77,58201.6,0,1,Own,20104,11/7/2023,Tuesday,Parking Lot,0,0,1,Phone,0,5,Compact,52923.52156,silver,25240.81415,4707.653492,1000,968.46,9.662150596,7,Y
34815744,25,F,1,86,51516.8,1,1,Rent,50001,6/3/2024,Monday,Local,0,1,33,Phone,0,4,Medium,45124.13459,white,9613.906557,6832.436966,1000,1537.33,11.1877915,5,N
34836480,44,F,1,81,60545.6,1,1,Rent,50009,5/24/2024,Friday,Highway,0,1,30,Phone,0,4,Compact,17602.38334,black,15369.04104,8496.042311,500,912.3,9.007190235,4,Y
35147520,40,M,1,78,59040,1,1,Own,15034,1/7/2023,Saturday,Local,0,0,55,Phone,0,7,Medium,18863.47612,red,8650.372742,4776.143594,500,1312.22,8.568017549,6,Y
35188992,42,F,1,88,92268.8,1,1,Rent,80025,12/14/2023,Thursday,Local,0,0,14,Phone,1,4,Medium,9434.91958,red,28426.44975,7503.636135,500,895.14,9.01260775,4,N
35417088,33,M,0,94,55936,0,1,Own,15025,9/18/2024,Wednesday,Highway,0,0,93,Phone,0,7,Medium,16269.83224,black,42655.87579,9448.279742,500,1064.49,8.847333986,4,Y
35437824,56,F,0,62,64401.6,1,1,Rent,85077,5/26/2023,Friday,Parking Lot,0,0,89,Phone,1,4,Compact,44375.30244,gray,34308.61129,3726.866814,1000,959.83,8.187279233,3,Y
35458560,33,M,0,68,87347.2,1,1,Own,20111,6/13/2023,Tuesday,Highway,0,0,50,Phone,0,4,Medium,6706.8789,gray,37808.10061,4615.492922,2000,1767.02,8.609977842,1,N
35728128,41,M,1,90,87347.2,1,1,Own,80110,6/18/2024,Tuesday,Local,3,0,99,Phone,1,9,Medium,14893.51844,other,17051.11436,5873.266623,2000,1223.39,8.90462882,4,N
35956224,42,F,1,74,92268.8,0,1,Own,85080,10/24/2023,Tuesday,Highway,0,1,50,Phone,1,3,Compact,13315.45646,white,26496.48807,5508.853205,2000,1539.06,8.913363552,3,N
36370944,48,M,1,55,61964.8,1,1,Own,85013,3/14/2023,Tuesday,Local,0,0,65,Phone,1,4,Large,11566.35371,white,7898.037793,6133.178891,2000,566.11,9.313722685,2,N
36619776,29,F,0,63,153880,0,0,Rent,80003,5/20/2023,Saturday,Local,1,0,4,Phone,1,9,Large,19814.95786,blue,14094.95024,4908.570052,500,1216.24,9.738797765,2,N
36681984,31,M,1,79,154940.8,0,0,Rent,50005,11/13/2023,Monday,Parking Lot,0,0,95,Phone,0,5,Medium,25443.74268,black,31095.10759,6571.015129,500,1484.72,8.024475659,4,N
37179648,58,M,1,80,64984,1,1,Own,80103,11/7/2023,Tuesday,Parking Lot,1,0,30,Phone,1,7,Large,51687.08683,white,35989.88679,3099.728455,2000,1434.27,9.077218516,4,N
37304064,43,F,1,87,60180.8,1,0,Rent,15015,5/12/2023,Friday,Parking Lot,0,0,63,Phone,1,5,Compact,28917.08667,black,59457.88234,10380.47961,2000,1218.56,8.098278774,1,Y
37490688,49,M,0,83,62268.8,1,1,Own,50052,6/10/2023,Saturday,Parking Lot,1,0,92,Phone,1,2,Large,16655.2899,red,47553.17602,8747.823817,500,1351.72,9.326689141,1,N
37511424,45,M,0,79,60889.6,1,1,Own,80010,1/21/2024,Sunday,Highway,2,0,71,Phone,1,7,Compact,15568.3292,blue,27517.3681,4142.181073,1000,817.28,10.05427387,5,Y
37573632,48,M,1,49,61945.6,0,1,Own,85063,10/27/2024,Sunday,Parking Lot,0,0,4,Phone,1,6,Large,19673.46863,other,44161.82005,6047.622948,1000,1294.04,8.432447143,5,N
37656576,53,F,1,75,63518.4,1,1,Rent,20147,9/24/2024,Tuesday,Local,0,1,77,Phone,0,1,Medium,41380.91676,silver,35597.05754,10138.2828,2000,998.19,8.201725861,2,Y
37801728,51,F,1,83,62896,0,0,Rent,20120,5/17/2023,Wednesday,Parking Lot,0,0,38,Phone,1,6,Large,41347.04289,silver,28306.56262,1307.057297,2000,1681.01,9.485832123,4,N
38009088,36,F,1,99,57350.4,1,0,Own,20122,1/27/2023,Friday,Parking Lot,1,0,97,Phone,1,6,Medium,36260.58939,gray,36445.87877,5504.366835,500,1330.39,8.471947822,4,N
38029824,36,F,1,71,153880,1,1,Own,15050,12/27/2024,Friday,Local,0,1,1,Phone,0,5,Large,43842.45996,blue,21130.87317,4945.670379,500,1122.95,8.829826731,4,N
38195712,42,F,0,82,165512,0,1,Own,80025,12/12/2023,Tuesday,Local,0,0,80,Phone,1,4,Compact,15049.24483,gray,26792.08469,4171.089322,1000,935.77,8.150799484,7,N
38278656,56,M,1,79,153315.2,1,0,Own,85067,9/24/2023,Sunday,Highway,0,1,24,Phone,0,3,Medium,17465.58278,red,5878.604238,2725.738036,2000,1192.04,9.639522112,6,N
38444544,57,M,1,61,64678.4,1,0,Rent,50002,6/30/2023,Friday,Local,0,1,4,Phone,0,5,Compact,7752.606511,blue,66675.66742,3050.546779,2000,838.02,10.02245929,4,N
38527488,38,F,0,82,58185.6,1,1,Rent,50054,12/24/2024,Tuesday,Local,0,0,50,Phone,1,7,Large,14281.48203,blue,22369.17241,9021.59364,500,1173.21,7.17257944,2,Y
38589696,45,F,0,71,60912,0,1,Own,80003,12/28/2023,Thursday,Parking Lot,2,0,6,Phone,0,9,Medium,13303.66701,black,45661.47209,4900.942725,1000,1129.23,8.658524579,5,Y
38693376,45,M,0,58,154940.8,1,1,Own,15055,3/12/2023,Sunday,Local,0,0,98,Phone,1,2,Large,21460.90514,white,39325.82476,6894.663993,2000,1509.04,11.02229557,2,N
38755584,25,M,1,50,153315.2,0,1,Rent,80046,1/23/2023,Monday,Parking Lot,0,0,64,Phone,1,10,Medium,18367.32831,red,26908.69906,2965.778464,1000,1267.4,8.146484091,4,N
38900736,51,M,1,52,82908.8,1,0,Own,80045,7/10/2023,Monday,Highway,3,1,100,Phone,1,1,Compact,16898.79315,silver,58195.16421,2802.855781,500,1698.51,7.069053339,3,N
39398400,64,M,1,71,66568,1,1,Rent,85001,3/7/2024,Thursday,Local,3,0,43,Phone,1,3,Compact,15956.19727,white,22613.93946,1212.259009,500,1969.63,9.417249216,1,N
39730176,36,M,1,36,153880,0,1,Own,85077,12/25/2023,Monday,Parking Lot,0,1,33,Phone,0,3,Medium,19882.87184,red,24420.46075,3973.229788,500,1427.46,8.325826687,5,N
40041216,51,F,0,73,52902.4,1,1,Own,15019,4/17/2023,Monday,Local,0,0,100,Phone,1,4,Large,18554.8737,blue,14039.41764,8617.509941,1000,995.55,10.98910955,2,Y
40207104,53,F,1,65,23547.2,0,1,Rent,20107,11/5/2023,Sunday,Parking Lot,0,0,100,Phone,1,1,Medium,31949.19379,gray,17480.18971,949.9655652,500,484.67,8.808810561,3,Y
40497408,25,M,1,57,51492.8,1,0,Rent,20160,9/10/2023,Sunday,Local,1,0,97,Phone,1,4,Large,25138.01452,red,56358.56018,2594.437225,500,1358.2,8.920017049,4,N
40538880,36,M,1,75,57334.4,1,1,Own,85008,6/24/2023,Saturday,Local,1,0,61,Phone,1,7,Compact,8398.103858,white,21518.37605,5672.91964,1000,1232.79,8.43327126,7,N
40642560,40,M,1,59,59041.6,1,1,Rent,85012,4/1/2023,Saturday,Local,0,1,50,Phone,1,5,Large,24243.45653,black,32217.26033,5980.200345,500,1264.99,9.068785144,3,N
40953600,41,F,1,64,59419.2,1,1,Own,50032,3/19/2024,Tuesday,Highway,0,0,100,Phone,1,4,Compact,11255.22834,red,31671.38122,4229.250895,1000,1328.18,9.531092242,5,N
41202432,45,F,0,40,60916.8,1,1,Own,20135,4/8/2024,Monday,Local,0,0,18,Phone,1,4,Compact,13731.11696,other,16533.08586,4269.239896,1000,1425.79,9.676172692,6,N
41243904,34,M,1,85,56401.6,1,1,Rent,50054,11/24/2023,Friday,Highway,1,0,17,Phone,1,3,Medium,25676.20197,other,29054.29167,9530.872671,2000,1615.14,10.81732424,8,N
41285376,39,F,0,90,58620.8,0,1,Own,15045,11/22/2024,Friday,Local,0,0,2,Phone,1,4,Compact,10327.86599,gray,45740.20313,2823.774777,500,1236.5,8.655641013,0,N
41389056,42,M,1,82,59793.6,0,1,Rent,50047,8/22/2023,Tuesday,Parking Lot,0,0,84,Phone,1,5,Large,21665.3637,silver,16589.49098,2084.120307,2000,1306,9.642917677,2,Y
41720832,54,F,1,83,63780.8,1,0,Own,50009,10/9/2023,Monday,Highway,0,0,30,Phone,0,4,Large,8425.959496,red,22170.27872,3673.298198,500,1390.72,9.172644424,6,N
41762304,31,F,0,69,54956.8,0,1,Own,80023,6/14/2024,Friday,Local,0,0,66,Phone,1,6,Large,30611.79073,black,26934.8731,5738.637318,500,1694.09,8.280821408,3,Y
42052608,36,F,1,66,57345.6,1,1,Own,20149,8/19/2024,Monday,Parking Lot,0,0,98,Phone,1,6,Large,10270.85764,silver,21174.01519,7472.55261,500,1935.85,8.949219598,3,Y
42156288,81,F,0,65,70307.2,1,1,Rent,85045,7/20/2024,Saturday,Highway,0,0,52,Phone,1,3,Compact,41916.86389,blue,17671.33828,2048.832111,2000,1550.53,7.74942192,5,N
42239232,48,M,0,76,61931.2,1,1,Rent,85067,6/22/2023,Thursday,Local,0,0,99,Phone,1,7,Medium,25479.43761,gray,32844.56324,6623.954676,500,1363.59,9.329519508,2,N
42280704,63,F,1,83,66302.4,0,0,Own,80021,11/18/2024,Monday,Local,1,1,6,Phone,1,7,Compact,11795.91659,blue,9485.948127,3979.249847,500,1209.63,10.01428649,3,Y
42612480,23,F,1,85,50153.6,1,0,Rent,15022,10/13/2024,Sunday,Local,0,0,70,Phone,0,5,Large,8303.807369,silver,43969.65939,3815.317128,2000,1537.13,8.454536039,4,N
42840576,51,M,1,72,62897.6,1,0,Own,15046,10/17/2024,Thursday,Local,1,0,14,Phone,0,2,Compact,20344.01067,white,18267.29135,4491.396642,500,1055.6,8.646892181,6,Y
42882048,57,M,1,38,153880,0,1,Rent,20136,11/13/2024,Wednesday,Local,0,0,36,Phone,0,3,Large,31651.94796,gray,7360.833147,4907.600579,2000,1155.97,10.1599839,4,N
43296768,56,F,1,74,153880,1,1,Own,85034,5/22/2024,Wednesday,Parking Lot,1,*,99,Phone,1,7,Large,20996.98068,white,19913.83833,5233.31299,500,1518.54,10.03226507,5,N
43566336,30,M,1,54,54433.6,1,1,Own,80045,7/14/2023,Friday,Local,1,1,54,Phone,1,1,Large,22811.80132,gray,9500.81926,4009.445946,1000,1236.32,8.944520648,6,N
43649280,36,M,1,93,57310.4,0,1,Own,80045,7/4/2024,Thursday,Local,0,0,21,Phone,1,8,Compact,15030.32475,red,50265.75571,3892.416643,500,1265.84,9.97194036,7,N
43711488,28,F,1,90,53296,1,0,Rent,15024,1/5/2024,Friday,Local,0,0,49,Phone,0,7,Large,23298.18361,other,18644.69162,3652.485358,2000,1106.84,8.63210834,7,N
43835904,49,M,0,87,62267.2,0,0,Own,20115,5/10/2024,Friday,Local,1,1,17,Phone,1,3,Compact,33578.49526,other,13958.27635,8036.542087,1000,974.84,8.396376761,6,N
44022528,47,M,1,84,153880,0,1,Rent,80020,5/19/2023,Friday,Highway,0,0,79,Phone,1,2,Large,25755.24343,red,37226.84763,3313.687085,500,1257.04,8.053373233,4,N
44064000,47,M,1,94,154940.8,1,1,Rent,80016,3/30/2024,Saturday,Highway,2,0,50,Phone,0,6,Compact,13585.66232,black,16606.66316,5906.888325,2000,719.52,9.389273894,4,N
44188416,43,M,1,78,60185.6,1,0,Rent,15001,6/17/2024,Monday,Local,0,0,86,Phone,0,6,Medium,38671.69161,black,22363.30981,3051.01587,1000,1243.68,8.572542062,2,Y
44209152,34,M,0,56,56416,0,0,Rent,15001,6/4/2024,Tuesday,Highway,0,0,20,Phone,1,6,Medium,15738.93608,blue,17257.98537,3488.856961,1000,1189.04,9.065749661,2,N
44312832,38,F,0,60,58182.4,1,0,Own,15051,10/9/2023,Monday,Highway,0,0,67,Phone,0,3,Medium,30322.4899,red,14302.22075,4524.076952,2000,1375.29,9.398736523,6,Y
44437248,36,F,0,68,57345.6,1,0,Rent,50001,6/29/2023,Thursday,Highway,0,0,65,Phone,0,5,Compact,17150.60784,black,18013.66081,3103.455394,1000,1387.51,7.219144802,2,N
44540928,39,F,1,90,58638.4,1,0,Own,15012,6/1/2024,Saturday,Highway,0,1,87,Phone,0,7,Compact,29647.68745,gray,18130.49747,7078.768459,2000,1166.62,10.8758868,3,N
44665344,86,M,0,80,71292.8,1,0,Own,20160,11/24/2023,Friday,Local,0,0,92,Phone,1,6,Large,18531.29574,silver,18546.52415,4518.989431,1000,1212.07,8.191388061,7,N
44914176,37,F,0,79,153880,1,0,Rent,20134,1/11/2024,Thursday,Local,2,0,48,Phone,1,5,Medium,12757.10558,other,45276.59036,6519.90315,2000,1482.57,9.299705945,5,N
44934912,36,F,0,89,154940.8,1,1,Own,20120,5/9/2023,Tuesday,Local,1,1,46,Phone,0,3,Large,24637.85238,silver,18365.8813,2497.30984,1000,954.18,9.480302604,5,N
45059328,40,M,1,85,59011.2,1,0,Own,20102,6/23/2023,Friday,Parking Lot,0,0,99,Phone,0,2,Compact,11710.27509,black,14021.78238,6004.970456,1000,1022.46,11.10547791,4,N
45598464,42,M,0,69,59806.4,0,0,Own,85015,11/12/2024,Tuesday,Highway,0,1,0,Phone,1,6,Medium,26358.66381,gray,53606.25463,14654.99316,500,1074.07,8.453136665,5,N
45785088,53,M,0,63,63524.8,1,0,Own,20106,3/13/2023,Monday,Parking Lot,0,0,18,Phone,1,7,Compact,24242.67485,other,32567.99515,6702.275696,2000,1277.12,7.371338932,7,N
45868032,40,M,0,47,59032,0,1,Own,20128,10/13/2024,Sunday,Local,0,0,77,Phone,0,5,Medium,22609.29944,white,19027.37572,4021.275656,1000,1406.52,8.341855743,4,Y
45909504,54,F,1,60,63806.4,1,1,Rent,85015,2/12/2023,Sunday,Local,0,1,51,Phone,0,4,Large,8205.073093,blue,8386.557017,3634.258144,500,1558.29,8.355235025,6,N
46116864,40,M,0,94,59008,0,1,Own,20137,5/28/2024,Tuesday,Parking Lot,0,0,0,Phone,0,4,Compact,14217.24436,black,8845.348699,5382.67322,2000,1305.26,10.29583983,3,Y
46220544,45,F,1,68,60905.6,1,1,Rent,85042,8/4/2023,Friday,Local,0,0,32,Phone,1,4,Large,27904.27722,blue,38410.28876,4493.956755,1000,1051.67,8.317163873,8,Y
46324224,55,F,1,93,153880,0,0,Own,85066,10/31/2023,Tuesday,Local,0,0,67,Phone,1,6,Compact,3654.602724,other,15167.47583,6425.394759,1000,1387.35,10.614064,3,N
46490112,53,F,1,90,165512,0,0,Rent,50026,11/10/2023,Friday,Local,0,1,1,Phone,0,6,Medium,20970.23982,black,16478.30358,7671.964724,1000,1851.78,9.910648707,8,N
46614528,47,F,1,74,154940.8,1,1,Own,85017,3/4/2024,Monday,Parking Lot,1,0,35,Phone,1,4,Compact,22795.65288,silver,9868.695123,3836.283188,2000,1253.44,10.13113803,3,N
46656000,40,M,1,73,59057.6,1,1,Own,15033,9/6/2023,Wednesday,Local,0,1,5,Phone,0,6,Compact,8203.86648,gray,11456.23387,4175.635786,1000,1188.45,8.975350346,6,N
46697472,32,F,0,85,55432,1,1,Own,20148,8/23/2023,Wednesday,Local,0,0,69,Phone,1,6,Medium,17564.64608,black,3920.580495,6801.226032,500,1294.41,10.30197429,8,N
46738944,35,M,1,78,56875.2,1,0,Own,20152,11/9/2024,Saturday,Local,0,0,2,Phone,1,4,Large,12543.07254,white,20054.62627,2870.32586,500,1459.5,9.748548753,5,N
46759680,39,F,1,72,38622.4,0,1,Rent,50051,1/4/2024,Thursday,Parking Lot,0,0,60,Phone,0,8,Large,24109.45197,gray,20033.42832,2765.916372,500,1367.99,8.877607164,4,Y
46780416,38,F,1,62,88190.4,1,1,Own,50020,10/20/2024,Sunday,Parking Lot,0,0,50,Phone,0,1,Compact,29884.34958,gray,19460.83543,5389.893262,500,1594.37,8.85934874,7,N
